#sysbench OLTP read-only, 14 reads per TRX, 32 tables
#average transaction time [ms]
#
#thread count       	1	8	16	32	64	128	256	512	1024	2048	4096
mariadb-10.0.38     	1.2500	1.6900	1.8800	3.4600	6.7500	13.510	27.090	54.950	118.48	238.50	463.87
mariadb-10.1.38     	1.2400	1.7300	1.9300	3.4100	6.6100	13.100	26.930	54.970	118.74	236.97	473.95
mariadb-10.2.22     	1.1800	1.3700	1.5100	2.6300	5.1700	10.240	20.390	42.530	92.210	189.25	379.19
mariadb-10.3.12     	1.2100	1.4200	1.5300	2.7000	5.3000	10.470	20.760	44.290	95.120	195.10	394.54
mariadb-10.4.2      	1.2500	1.4800	1.5700	2.7600	5.4100	10.700	21.370	44.840	97.260	200.35	405.63
