#sysbench OLTP read-only, 14 reads per TRX, 32 tables
#95%ile of transaction time [ms]
#
#thread count       	1	8	16	32	64	128	256	512	1024	2048	4096
mariadb-10.0.38     	1.3300	1.9700	2.0300	4.0000	8.2200	15.610	30.350	67.930	154.40	408.96	825.64
mariadb-10.1.38     	1.3100	1.9400	2.0800	3.9400	7.9100	15.350	30.780	76.180	187.62	418.87	857.63
mariadb-10.2.22     	1.2500	1.5800	1.6000	3.0400	6.1400	12.300	24.630	52.730	219.68	294.31	575.62
mariadb-10.3.12     	1.2800	1.6100	1.6300	3.1100	6.3200	12.480	24.910	77.400	154.12	292.82	553.49
mariadb-10.4.2      	1.3200	1.7000	1.6700	3.1800	6.3800	12.680	25.620	56.320	226.22	300.27	543.15
