#sysbench OLTP read-only, 14 reads per TRX, 32 tables
#TPS
#
#thread count       	1	8	16	32	64	128	256	512	1024	2048	4096
mariadb-10.0.14     	858.81	5665.2	9803.2	11010	11279	11057	10791	10047	9360.2	9115.3	8976.7
mariadb-10.0.15     	827.49	5589.3	9733.0	11013	11243	11080	10716	10096	9390.5	9173.3	9707.8
mariadb-10.0.16     	845.30	5668.6	9801.7	10974	11229	11027	10657	9959.4	9435.6	9050.8	9771.8
mariadb-10.0.17     	838.21	5533.6	9713.4	10976	11246	11055	10687	10086	9529.2	9213.9	9604.5
mariadb-10.0.18     	833.62	5558.1	9693.1	10988	11232	11025	10668	9992.5	9324.5	9244.7	9436.4
mariadb-10.0.19     	853.76	5551.0	9702.6	10942	11179	10999	10603	10017	9323.9	8986.8	9652.2
mariadb-10.0.20     	836.96	5537.8	9692.1	10996	11235	11028	10703	9999.2	9364.1	9118.1	9734.0
mariadb-10.0.21     	838.19	5539.8	9755.5	10960	11207	11028	10632	10047	9259.0	8918.4	9326.5
mariadb-10.0.22     	843.89	5542.5	9675.3	10983	11218	11029	10673	9916.2	9443.2	9191.6	9866.2
mariadb-10.0.23     	888.83	5598.6	9678.9	11011	11239	11087	10651	10006	9393.6	9276.2	9808.2
mariadb-10.0.24     	851.58	5371.0	9829.8	11049	11334	11158	10757	10168	9425.3	9436.7	9751.5
mariadb-10.0.25     	825.25	5476.3	9663.0	10799	11059	10882	10489	9905.1	9236.0	9002.2	9656.6
mariadb-10.0.26     	800.05	5488.5	9540.0	10833	11055	10894	10504	9892.9	9311.6	8971.6	9742.6
mariadb-10.0.27     	821.17	5384.3	9570.6	10791	11015	10868	10476	9857.2	9291.8	9280.4	9534.5
mariadb-10.0.28     	811.39	5287.9	9568.8	10802	11045	10835	10477	9835.5	9353.7	9016.9	9445.2
mariadb-10.0.29     	837.32	5509.2	9531.5	10773	10985	10830	10435	9788.9	9294.2	9292.0	9582.8
mariadb-10.0.30     	813.38	5399.2	9607.0	10737	10977	10780	10442	9778.6	9185.4	8935.9	9494.5
mariadb-10.0.31     	841.87	5417.9	9556.5	10747	11004	10801	10457	9921.1	9327.1	9096.5	9916.8
mariadb-10.0.32     	824.40	5446.6	9593.9	10732	10966	10751	10422	9825.1	9333.6	9094.8	9438.1
mariadb-10.0.33     	863.66	5488.9	9480.8	10759	11004	10825	10481	9963.0	9300.0	8940.9	9466.5
mariadb-10.0.34     	837.00	5459.2	9567.0	10727	10985	10798	10488	9820.9	9172.1	9034.9	9295.1
mariadb-10.1.2      	857.94	5511.4	9802.4	10974	11215	11035	10754	10347	9602.6	9468.5	9974.4
mariadb-10.1.3      	855.01	5558.9	9692.6	10904	11126	10921	10733	10285	9477.7	9157.7	9570.0
mariadb-10.1.4      	844.08	5482.9	9629.2	10936	11206	10964	10731	10263	9512.7	9422.5	9601.1
mariadb-10.1.5      	861.08	5604.4	9762.2	11049	11367	11167	10839	10340	9667.2	9558.7	9909.7
mariadb-10.1.6      	890.75	5621.6	9808.5	11165	11441	11205	10930	10402	9651.1	9347.5	10067
mariadb-10.1.7      	851.33	5474.6	9769.0	11106	11381	11161	10838	10335	9626.1	9442.9	10161
mariadb-10.1.8      	855.36	5588.9	9788.0	11058	11342	11169	10848	10317	9525.3	9452.7	9804.2
mariadb-10.1.9      	855.61	5652.5	9880.7	11240	11460	11243	10958	10545	9780.7	9651.7	9998.8
mariadb-10.1.10     	886.84	5600.1	9813.4	11147	11437	11248	10931	10468	9786.0	9561.1	10103
mariadb-10.1.11     	850.46	5641.2	9814.7	11197	11441	11276	10961	10467	9693.5	9766.3	9893.1
mariadb-10.1.12     	850.93	5629.0	9878.8	11233	11491	11289	10992	10565	9908.6	9858.6	10084
mariadb-10.1.13     	856.49	5657.6	9924.5	11214	11505	11338	11092	10613	9768.6	9789.2	9257.8
mariadb-10.1.14     	867.19	5486.2	9595.0	10892	11113	10924	10702	10273	9530.8	9257.6	9908.0
mariadb-10.1.15     	850.66	5483.5	9610.8	10960	11257	11062	10713	10407	9653.5	9555.7	9782.4
mariadb-10.1.16     	810.03	5491.1	9637.4	10979	11251	11074	10731	10374	9621.0	9510.5	9802.9
mariadb-10.1.17     	849.41	5510.2	9712.5	10978	11229	11056	10738	10400	9513.0	9532.2	9981.0
mariadb-10.1.18     	801.11	5411.1	9707.2	10929	11179	11020	10681	10345	9637.3	9371.6	9576.8
mariadb-10.1.19     	807.49	5502.5	9557.1	10865	11088	10869	10504	10033	9383.7	8619.3	6541.3
mariadb-10.1.20     	844.81	5505.2	9643.2	10929	11146	10926	10537	10040	9280.1	8693.4	6318.4
mariadb-10.1.21     	818.43	5428.6	9637.0	10842	11045	10855	10465	10023	9043.0	8453.2	7384.9
mariadb-10.1.22     	809.03	5446.9	9544.2	10823	11077	10846	10436	10073	9207.3	8992.7	6644.2
mariadb-10.1.23     	827.48	5533.1	9702.8	10991	11248	11024	10680	10330	9760.0	9315.0	9933.2
mariadb-10.1.24     	837.33	5523.4	9668.6	10951	11200	11037	10709	10343	9489.5	9310.8	9602.3
mariadb-10.1.25     	831.37	5528.7	9721.9	10975	11238	11053	10695	10398	9599.1	9366.3	10350
mariadb-10.1.26     	837.75	5555.8	9624.8	10978	11250	11007	10656	10348	9503.1	9267.6	9683.5
mariadb-10.1.27     	812.07	5474.1	9689.7	10935	11186	10981	10651	10313	9500.7	9127.9	9745.4
mariadb-10.1.28     	810.86	5511.4	9656.5	10939	11177	10973	10613	10347	9614.2	9064.1	9982.4
mariadb-10.1.29     	889.85	5490.6	9761.3	10979	11256	11097	10759	10410	9520.1	9544.2	9546.0
mariadb-10.1.30     	863.26	5438.6	9637.1	10848	11152	10955	10654	10269	9618.2	9587.8	9752.4
mariadb-10.1.31     	860.25	5523.7	9690.4	10965	11274	11072	10746	10394	9499.6	9458.0	9900.6
mariadb-10.2.1      	857.50	5313.5	9591.9	10855	11062	10848	10486	9937.3	9434.6	9102.3	9499.8
mariadb-10.2.2      	833.24	5307.9	9374.2	10361	10507	10335	10052	9583.1	9097.9	9378.3	9740.9
mariadb-10.2.3      	806.73	5343.5	9518.5	10536	10676	10475	10101	9544.5	9020.9	8645.6	7765.0
mariadb-10.2.4      	804.80	5352.6	9392.0	10516	10649	10395	9960.4	9250.2	8219.7	7160.5	5840.6
mariadb-10.2.5      	842.41	5577.8	9608.6	10860	11068	10831	10548	10094	9696.0	9515.7	8625.1
mariadb-10.2.6      	840.66	5567.1	9700.1	10908	11111	10930	10623	10160	9452.2	9213.4	8670.5
mariadb-10.2.7      	850.11	5556.6	9572.2	10864	11062	10843	10558	10072	9533.8	9576.4	8676.1
mariadb-10.2.8      	831.29	5458.9	9691.0	10802	10990	10778	10482	9992.6	9796.8	8928.3	8561.4
mariadb-10.2.9      	810.85	5414.0	9634.3	10823	10987	10788	10497	9999.7	9648.2	9470.7	8116.2
mariadb-10.2.10     	816.10	5426.4	9630.6	10844	11070	10857	10587	10143	9721.4	9363.0	8352.5
mariadb-10.2.11     	855.86	5682.0	9740.2	10900	11130	10919	10654	10159	10027	9147.0	8435.0
mariadb-10.2.12     	841.25	5435.6	9612.0	10771	10993	10791	10502	9976.0	9614.7	9589.4	8706.8
mariadb-10.2.13     	847.20	5476.4	9685.4	10840	11024	10815	10524	10062	9597.8	9464.5	8791.0
mariadb-10.3.0      	800.24	5416.2	9616.2	10862	11035	10821	10533	10064	9662.0	9499.2	8684.0
mariadb-10.3.1      	791.05	5358.1	9452.4	10636	10849	10643	10373	9894.4	9454.0	9196.1	8334.4
mariadb-10.3.2      	826.31	5537.8	9563.2	10629	10823	10630	10362	9882.6	9634.4	10148	8750.7
mariadb-10.3.4      	828.21	5135.4	9385.9	10470	10670	10468	10223	9702.1	9348.0	8935.6	8444.1
mariadb-10.3.5      	820.65	5295.2	9390.2	10517	10691	10497	10286	9705.2	9416.9	9006.5	8058.9
