#sysbench INSERT only, single table, single thread
#average transaction time [ms]
#
#thread count       	1
mariadb-5.5.20      	1.3800
mariadb-5.5.21      	1.4900
mariadb-5.5.22      	1.4500
mariadb-5.5.23      	1.4500
mariadb-5.5.24      	1.4500
mariadb-5.5.25      	3.0500
mariadb-5.5.27      	3.0300
mariadb-5.5.28      	3.0500
mariadb-5.5.29      	3.0400
mariadb-5.5.30      	3.0300
mariadb-5.5.33      	3.0400
mariadb-5.5.34      	3.0500
mariadb-5.5.35      	2.9000
mariadb-5.5.36      	3.0400
mariadb-5.5.37      	3.0500
mariadb-5.5.38      	3.0500
mariadb-5.5.39      	3.0400
mariadb-5.5.40      	3.0300
mariadb-5.5.41      	3.0400
mariadb-5.5.42      	3.0400
mariadb-5.5.43      	3.0400
mariadb-5.5.44      	3.0400
mariadb-5.5.45      	3.0400
mariadb-5.5.46      	3.0400
mariadb-5.5.47      	3.0200
mariadb-5.5.48      	3.0300
mariadb-5.5.49      	3.0400
mariadb-5.5.50      	3.0300
mariadb-5.5.51      	3.0300
mariadb-5.5.52      	3.0400
mariadb-5.5.53      	3.0300
mariadb-5.5.54      	3.0400
mariadb-5.5.55      	3.0400
mariadb-5.5.56      	3.0500
mariadb-5.5.57      	3.0400
mariadb-5.5.58      	3.0500
mariadb-5.5.59      	3.0400
mariadb-10.0.7      	3.0600
mariadb-10.0.8      	3.1000
mariadb-10.0.9      	3.1400
mariadb-10.0.10     	3.0800
mariadb-10.0.11     	3.0600
mariadb-10.0.12     	3.0700
mariadb-10.0.13     	2.9800
mariadb-10.0.14     	3.0400
mariadb-10.0.15     	3.0600
mariadb-10.0.16     	3.0400
mariadb-10.0.17     	3.0600
mariadb-10.0.18     	3.0500
mariadb-10.0.19     	3.0600
mariadb-10.0.20     	3.0600
mariadb-10.0.21     	3.0500
mariadb-10.0.22     	3.0500
mariadb-10.0.23     	3.0700
mariadb-10.0.24     	3.0500
mariadb-10.0.25     	3.0600
mariadb-10.0.26     	3.0600
mariadb-10.0.27     	3.0600
mariadb-10.0.28     	3.0600
mariadb-10.0.29     	3.0800
mariadb-10.0.30     	3.0500
mariadb-10.0.31     	3.0600
mariadb-10.0.32     	3.0800
mariadb-10.0.33     	3.0500
mariadb-10.0.34     	3.0200
mariadb-10.1.2      	3.0900
mariadb-10.1.3      	3.0900
mariadb-10.1.4      	3.0900
mariadb-10.1.5      	3.1000
mariadb-10.1.6      	3.0600
mariadb-10.1.7      	3.0900
mariadb-10.1.8      	3.1000
mariadb-10.1.9      	3.0800
mariadb-10.1.10     	3.0900
mariadb-10.1.11     	3.1000
mariadb-10.1.12     	3.0800
mariadb-10.1.13     	3.0900
mariadb-10.1.14     	3.0800
mariadb-10.1.15     	3.0700
mariadb-10.1.16     	3.0900
mariadb-10.1.17     	3.1200
mariadb-10.1.18     	3.0800
mariadb-10.1.19     	3.1000
mariadb-10.1.20     	3.1000
mariadb-10.1.21     	3.0600
mariadb-10.1.22     	3.0900
mariadb-10.1.23     	3.0700
mariadb-10.1.24     	3.0700
mariadb-10.1.25     	3.0600
mariadb-10.1.26     	3.0800
mariadb-10.1.27     	3.0800
mariadb-10.1.28     	3.0800
mariadb-10.1.29     	3.0700
mariadb-10.1.30     	3.1000
mariadb-10.1.31     	3.0400
mariadb-10.2.1      	2.9200
mariadb-10.2.2      	2.8900
mariadb-10.2.3      	2.9100
mariadb-10.2.4      	2.9100
mariadb-10.2.5      	2.9000
mariadb-10.2.6      	2.9000
mariadb-10.2.7      	2.9100
mariadb-10.2.8      	2.9300
mariadb-10.2.9      	2.9300
mariadb-10.2.10     	2.9800
mariadb-10.2.11     	2.9400
mariadb-10.2.12     	2.9400
mariadb-10.2.13     	2.8800
mariadb-10.3.0      	2.8900
mariadb-10.3.1      	2.9000
mariadb-10.3.2      	2.8900
mariadb-10.3.4      	2.9100
mariadb-10.3.5      	2.6900
