#sysbench OLTP read/write, 14 reads + 4 writes per TRX, 1 table
#95%ile of transaction time [ms]
#
#thread count       	1	8	16	32	64	128	256
mariadb-5.5.20      	21.160	34.530	73.580	133.70	227.38	403.73	752.69
mariadb-5.5.21      	20.720	32.330	62.920	140.63	249.78	430.30	769.32
mariadb-5.5.22      	19.950	39.620	53.240	134.02	245.85	427.10	776.96
mariadb-5.5.23      	20.680	40.570	69.140	118.43	259.62	407.61	754.05
mariadb-5.5.24      	18.920	33.180	45.980	118.36	248.89	437.06	781.16
mariadb-5.5.25      	19.100	37.200	60.900	144.99	255.30	452.90	751.79
mariadb-5.5.27      	18.440	37.490	70.990	142.93	236.75	407.61	751.79
mariadb-5.5.28      	19.870	30.170	49.080	104.66	258.92	444.84	811.43
mariadb-5.5.29      	19.910	31.880	67.120	142.29	254.39	412.64	741.07
mariadb-5.5.30      	18.750	32.170	48.710	110.92	253.85	421.00	787.26
mariadb-5.5.33      	18.250	37.780	84.240	180.41	327.40	495.75	845.90
mariadb-5.5.34      	18.840	41.060	89.070	184.28	335.74	512.96	868.22
mariadb-5.5.35      	19.050	41.450	87.980	181.16	328.09	509.90	851.49
mariadb-5.5.36      	18.070	49.390	88.430	183.46	336.85	509.29	865.37
mariadb-5.5.37      	19.890	41.800	88.610	183.79	339.79	511.58	846.91
mariadb-5.5.38      	19.920	41.390	88.080	183.29	336.04	526.81	872.91
mariadb-5.5.39      	19.780	41.610	87.740	183.84	340.09	497.39	858.40
mariadb-5.5.40      	19.600	40.840	87.580	182.36	333.24	505.34	853.28
mariadb-5.5.41      	18.990	41.730	87.690	182.85	331.65	503.53	861.49
mariadb-5.5.42      	19.340	41.910	88.750	185.17	343.06	485.91	860.71
mariadb-5.5.43      	19.320	41.170	87.740	183.62	335.94	509.44	867.18
mariadb-5.5.44      	19.430	40.570	88.400	184.83	333.14	499.63	853.28
mariadb-5.5.45      	19.460	48.450	87.790	183.29	333.84	501.13	879.99
mariadb-5.5.46      	19.560	48.810	88.160	185.56	336.85	482.72	837.59
mariadb-5.5.47      	23.780	49.030	88.400	182.91	335.44	499.03	883.42
mariadb-5.5.48      	18.270	41.760	88.560	184.78	338.36	494.87	854.55
mariadb-5.5.49      	19.390	41.760	88.380	183.18	335.24	499.48	862.00
mariadb-5.5.50      	32.660	82.450	86.210	170.43	336.95	617.39	1139.7
mariadb-5.5.51      	33.460	44.930	85.560	168.76	338.97	614.07	1155.2
mariadb-5.5.52      	33.230	84.220	85.330	169.01	341.31	611.32	1154.2
mariadb-5.5.53      	32.190	86.570	84.620	169.01	339.79	614.44	1143.8
mariadb-5.5.54      	33.670	44.450	83.990	169.47	341.52	620.35	1144.2
mariadb-5.5.55      	33.350	86.910	85.050	169.57	340.29	614.81	1137.3
mariadb-5.5.56      	33.270	84.620	101.79	169.82	338.36	614.62	1139.0
mariadb-5.5.57      	32.290	91.220	94.420	167.10	339.18	621.84	1150.7
mariadb-5.5.58      	33.010	44.970	85.330	168.45	340.91	618.68	1150.0
mariadb-5.5.59      	34.180	85.720	84.550	167.85	340.09	619.98	1145.2
mariadb-5.5.60      	32.700	83.890	105.26	168.50	340.70	623.70	1132.2
mariadb-5.5.61      	32.640	41.680	48.520	98.730	243.58	456.99	872.91
mariadb-5.5.62      	32.460	43.910	77.490	101.30	247.92	469.33	897.55
mariadb-5.5.63      	20.790	44.510	45.510	87.040	205.43	388.43	744.85
mariadb-10.0.7      	20.370	29.810	42.970	118.68	216.74	388.90	736.20
mariadb-10.0.8      	20.070	28.290	44.000	129.44	217.72	384.61	729.40
mariadb-10.0.9      	20.420	32.980	47.440	93.860	207.35	384.50	738.41
mariadb-10.0.10     	18.840	30.210	44.200	86.000	203.23	384.96	737.09
mariadb-10.0.11     	19.660	30.690	45.000	85.640	203.84	385.42	741.51
mariadb-10.0.12     	19.600	40.150	44.710	85.280	202.93	383.47	734.66
mariadb-10.0.13     	19.680	43.290	43.400	86.390	202.69	385.19	737.09
mariadb-10.0.14     	20.160	41.170	44.580	85.770	203.66	385.31	739.08
mariadb-10.0.15     	19.860	29.070	44.730	86.850	204.39	388.20	743.07
mariadb-10.0.16     	20.940	29.340	43.500	86.830	203.78	384.96	738.41
mariadb-10.0.17     	18.860	29.530	45.250	86.590	203.78	384.85	737.09
mariadb-10.0.18     	20.390	30.930	44.160	85.410	203.96	385.31	736.20
mariadb-10.0.19     	20.210	30.220	44.040	86.750	203.35	384.15	738.19
mariadb-10.0.20     	21.860	36.620	44.270	86.410	204.15	386.81	737.09
mariadb-10.0.21     	19.440	36.110	43.430	86.230	203.05	385.42	736.20
mariadb-10.0.22     	18.700	29.270	44.610	85.150	203.78	386.35	735.32
mariadb-10.0.23     	19.950	30.690	43.030	85.100	203.96	384.38	736.87
mariadb-10.0.24     	24.290	30.780	44.020	86.830	203.78	385.08	740.40
mariadb-10.0.25     	32.950	45.240	53.660	102.64	250.98	473.14	904.02
mariadb-10.0.26     	34.110	41.900	49.860	101.73	250.46	472.71	903.75
