#sysbench write-only, 20 writes per TRX, 32 tables
#QPS
#
#thread count       	1	8	16	32	64	128	256
mariadb-5.5.20      	5794.0	38961	73704	122932	150434	153392	125404
mariadb-5.5.21      	5668.5	38728	72906	120628	152871	156468	131111
mariadb-5.5.22      	5941.9	39778	73307	121295	151159	151789	102861
mariadb-5.5.23      	5717.1	38614	71647	121607	150677	151939	104057
mariadb-5.5.24      	6039.2	39045	72861	122819	147877	151227	125479
mariadb-5.5.25      	7870.2	39436	75134	125614	146818	155752	112481
mariadb-5.5.27      	7747.4	39478	75560	127459	151847	156906	106560
mariadb-5.5.28      	7745.9	39944	74972	126854	149570	157766	109579
mariadb-5.5.29      	7551.9	39427	75388	125446	150723	156318	94457
mariadb-5.5.30      	7831.9	39100	75287	127614	145235	151700	98007
mariadb-5.5.33      	7582.3	39171	73863	125180	163620	173009	170286
mariadb-5.5.34      	7628.1	39306	74759	128349	161309	170678	168285
mariadb-5.5.35      	7710.8	38432	72140	128393	164031	171824	170159
mariadb-5.5.36      	7834.8	39250	74489	128599	165048	172742	163156
mariadb-5.5.37      	7690.9	38640	72502	127829	160968	171125	163967
mariadb-5.5.38      	7738.1	38879	73555	128942	163106	171556	171241
mariadb-5.5.39      	7544.6	39015	73368	125608	160233	171156	169037
mariadb-5.5.40      	7516.7	39040	73329	128023	159828	171266	169968
mariadb-5.5.41      	7670.0	39140	73491	126585	164063	170416	169129
mariadb-5.5.42      	7722.4	39412	72617	128135	161012	170742	168936
mariadb-5.5.43      	7661.6	38633	73770	127632	161233	172103	160618
mariadb-5.5.44      	7752.3	39091	73253	125711	161916	170590	162600
mariadb-5.5.45      	7824.7	39832	72937	127133	163955	171211	160216
mariadb-5.5.46      	7616.9	39352	74339	127568	159334	172471	159021
mariadb-5.5.47      	7723.6	39260	73054	125327	161552	171796	169641
mariadb-5.5.48      	7936.6	43510	76797	128906	166302	175203	163243
mariadb-5.5.49      	7896.9	43207	76308	130307	163952	171047	161537
mariadb-5.5.50      	7835.9	43177	75201	130229	163931	174189	161718
mariadb-5.5.51      	7829.4	42654	75686	130576	163904	173608	166636
mariadb-5.5.52      	7885.4	42423	74126	130013	163484	176191	159821
mariadb-5.5.53      	7714.8	41888	74855	132245	163307	175318	161967
mariadb-5.5.54      	7822.2	42289	73526	128836	163868	173102	166075
mariadb-5.5.55      	7914.6	42961	74658	129541	163797	173513	165519
mariadb-5.5.56      	7829.9	43287	77363	130837	164644	174573	166623
mariadb-5.5.57      	7713.6	42499	75188	128047	165422	173716	163912
mariadb-5.5.58      	7789.2	42709	75210	128065	164434	174586	160629
mariadb-5.5.59      	7739.2	39636	76392	128253	164622	173833	161277
mariadb-10.0.7      	7526.7	42896	74341	126558	161110	122401	91541
mariadb-10.0.8      	7409.2	42657	73293	125634	168209	177038	183692
mariadb-10.0.9      	7986.5	43687	77108	130192	169783	180457	184645
mariadb-10.0.10     	7854.3	44176	70064	122563	168547	182328	184214
mariadb-10.0.11     	7761.3	44153	76723	131862	168541	183926	188269
mariadb-10.0.12     	7789.4	44268	77085	131592	166338	184279	191083
mariadb-10.0.13     	7641.5	43556	76985	133445	170171	186118	182338
mariadb-10.0.14     	7793.0	44129	76871	132395	171575	185114	193072
mariadb-10.0.15     	7531.8	43189	75726	133832	172806	181413	189259
mariadb-10.0.16     	7542.5	43833	76135	133190	170428	184959	189207
mariadb-10.0.17     	7480.5	43594	75854	129400	174285	184045	189628
mariadb-10.0.18     	7405.8	43314	76066	132792	171312	182492	185522
mariadb-10.0.19     	7403.4	43492	75190	133488	171102	180513	182648
mariadb-10.0.20     	7464.1	43560	76061	133349	169838	183063	185096
mariadb-10.0.21     	7545.1	44110	78122	132151	170153	185958	188162
mariadb-10.0.22     	7425.4	43224	77863	132605	172673	187162	190073
mariadb-10.0.23     	7371.6	43871	77042	131651	173971	185473	190743
mariadb-10.0.24     	7441.5	44233	77840	133157	174245	187233	185672
mariadb-10.0.25     	7425.7	43775	78849	132266	174592	186807	186723
mariadb-10.0.26     	7520.1	43807	77294	133458	173842	184648	185287
mariadb-10.0.27     	7489.3	43660	78152	132638	170045	185476	187640
mariadb-10.0.28     	7467.6	44042	77283	130885	171377	184513	186885
mariadb-10.0.29     	7476.6	43371	76814	131097	173079	184863	185664
mariadb-10.0.30     	7439.1	43854	76922	133095	169853	185289	185522
mariadb-10.0.31     	7449.6	43954	78807	134658	173843	186300	186351
mariadb-10.0.32     	7523.1	43767	77495	132236	166675	183300	187921
mariadb-10.0.33     	7376.8	43527	78059	133625	181070	187706	173398
mariadb-10.0.34     	7449.2	43257	77339	134266	173895	187462	188570
mariadb-10.1.2      	7433.0	43800	77066	132391	172146	182925	183039
mariadb-10.1.3      	7505.9	43582	77977	131730	171579	180882	181426
mariadb-10.1.4      	7482.2	42773	75114	131555	168811	181219	181132
mariadb-10.1.5      	7469.4	43782	77029	131777	167356	182067	180495
mariadb-10.1.6      	7354.9	43134	76441	132905	170380	178439	181353
mariadb-10.1.7      	7338.0	43929	77129	130841	169914	181970	182528
mariadb-10.1.8      	7351.2	43539	75935	133694	166555	181698	182426
mariadb-10.1.9      	7403.2	43107	76570	128969	168741	181930	179312
mariadb-10.1.10     	7329.1	43531	76873	131953	173345	180831	182909
mariadb-10.1.11     	7266.6	43256	76224	133296	168014	180479	179550
mariadb-10.1.12     	7421.5	43287	76383	130248	168973	181739	182541
mariadb-10.1.13     	7432.3	13167	14651	17094	31633	59647	89030
mariadb-10.1.14     	7426.1	43740	75614	129945	171509	181948	183229
mariadb-10.1.15     	7513.6	43185	76313	132198	167745	181228	182228
mariadb-10.1.16     	7422.3	43313	76809	130745	168701	180562	181591
mariadb-10.1.17     	7454.0	43576	75998	128392	167372	180139	180752
mariadb-10.1.18     	7313.3	43106	76610	131188	168795	179180	180831
mariadb-10.1.19     	7213.9	43382	75392	131366	166904	178397	178200
mariadb-10.1.20     	7333.4	43461	76407	132389	167293	177752	177519
mariadb-10.1.21     	7251.1	43445	76188	128875	168107	179662	176513
mariadb-10.1.22     	7154.7	43192	76664	130679	169612	177523	177585
mariadb-10.1.23     	7396.5	43112	76440	130532	168604	179233	180053
mariadb-10.1.24     	7369.1	43720	77272	132238	170501	181501	181094
mariadb-10.1.25     	7387.5	43701	77400	132137	170349	181461	179896
mariadb-10.1.26     	7399.3	43229	76418	129829	169525	176920	179704
mariadb-10.1.27     	7333.6	43600	78194	131920	169391	180906	180692
mariadb-10.1.28     	7443.3	43818	77178	132372	166058	180549	178712
mariadb-10.1.29     	7199.4	42795	77874	135046	175793	179009	175177
mariadb-10.1.30     	7431.4	43124	77482	132794	176455	184534	174604
mariadb-10.1.31     	7392.2	43039	77117	131017	169255	181282	181195
mariadb-10.2.1      	7233.9	43185	75237	130255	168282	179679	179779
mariadb-10.2.2      	4622.5	32226	61746	114321	173745	205590	209018
mariadb-10.2.3      	4593.3	31784	60765	114346	170242	200854	199633
mariadb-10.2.4      	4723.9	31707	62933	111087	170026	200195	197829
mariadb-10.2.5      	4669.9	32147	61283	111027	167108	203816	215106
mariadb-10.2.6      	4701.3	32962	63425	116729	173124	209041	217270
mariadb-10.2.7      	4739.0	32847	63760	116246	172688	208795	217150
mariadb-10.2.8      	4684.3	32400	62603	112428	168811	204319	215148
mariadb-10.2.9      	4700.0	32457	62960	114911	171089	208440	216260
mariadb-10.2.10     	4567.6	30546	62962	113849	175337	209541	215530
mariadb-10.2.11     	4679.0	31258	62885	112513	177749	210262	218633
mariadb-10.2.12     	4435.8	30087	58625	107951	166875	206592	216834
mariadb-10.2.13     	4676.4	30643	61710	113129	169263	205763	217367
mariadb-10.3.0      	4553.4	31981	60970	113076	168973	201182	214555
mariadb-10.3.1      	4668.9	32165	61323	109933	165456	204114	214884
mariadb-10.3.2      	4687.0	32357	62545	112841	167657	203710	213354
mariadb-10.3.4      	4548.0	30351	59862	106137	163278	200332	212151
mariadb-10.3.5      	4664.6	30496	60984	110226	163565	199701	214826
mysql-5.6.26        	7590.2	42519	73359	123963	167841	177782	177740
mysql-5.6.27        	7393.8	42586	73350	129289	166997	174676	179412
mysql-5.6.28        	7498.1	42672	73273	126268	167525	175247	178412
mysql-5.6.29        	7713.2	42247	73553	128652	165813	175701	179413
mysql-5.6.30        	7148.4	42670	73784	126335	164356	175638	177602
mysql-5.6.31        	7583.2	42466	72739	125633	165421	175326	177376
mysql-5.6.32        	7234.8	42876	73450	128425	161998	177017	177590
mysql-5.6.33        	7329.4	42534	73190	127655	166626	175234	177739
mysql-5.6.34        	7525.4	42522	73167	126018	164092	177427	177935
mysql-5.6.35        	7627.4	42754	73324	128923	161178	175082	176381
mysql-5.6.36        	7294.4	43164	75077	126426	166778	174452	176211
mysql-5.6.37        	7563.9	42986	75118	128727	164113	175176	176524
mysql-5.7.9         	4383.9	31347	60134	109484	161793	189633	191400
mysql-5.7.10        	4324.8	31379	59815	110382	158052	189467	189846
mysql-5.7.11        	4343.5	30755	59675	108638	159928	187263	189042
mysql-5.7.12        	4413.5	31838	60052	111297	161442	189092	189963
mysql-5.7.13        	4386.4	31487	60280	112348	164644	190443	197606
mysql-5.7.14        	4390.7	31369	60645	110050	161955	194694	197565
mysql-5.7.15        	4443.9	31537	60331	109997	163511	193158	196219
mysql-5.7.16        	4344.6	31627	59901	112272	164250	193190	196432
mysql-5.7.17        	4430.7	31472	60447	111033	159822	195056	197052
mysql-5.7.18        	4410.3	31544	60350	111514	161092	192588	196715
mysql-5.7.19        	4410.6	31533	60986	112492	163529	195514	196860
mysql-5.7.20        	4457.3	31597	61438	112533	164457	190798	198252
mysql-8.0.0         	4290.8	31616	60518	113225	165074	188480	191042
mysql-8.0.1         	4303.7	31358	60444	110540	162370	184527	186806
mysql-8.0.2         	4302.2	30824	59551	111821	158839	184871	192191
mysql-8.0.3         	3345.2	19206	39268	77570	117922	140126	142780
