#sysbench INSERT only, single table, single thread
#95%ile of transaction time [ms]
#
#thread count       	1
mariadb-5.5.20      	2.1400
mariadb-5.5.21      	2.2000
mariadb-5.5.22      	2.1600
mariadb-5.5.23      	2.1400
mariadb-5.5.24      	2.1800
mariadb-5.5.25      	2.1500
mariadb-5.5.27      	2.1800
mariadb-5.5.28      	2.1700
mariadb-5.5.29      	2.1900
mariadb-5.5.30      	2.1300
mariadb-5.5.33      	2.1700
mariadb-5.5.34      	2.1900
mariadb-5.5.35      	2.1600
mariadb-5.5.36      	2.1700
mariadb-5.5.37      	2.1700
mariadb-5.5.38      	2.1600
mariadb-5.5.39      	2.1700
mariadb-5.5.40      	2.1600
mariadb-5.5.41      	2.1700
mariadb-5.5.42      	2.1900
mariadb-5.5.43      	2.1600
mariadb-5.5.44      	2.1700
mariadb-5.5.45      	2.1400
mariadb-5.5.46      	2.1200
mariadb-5.5.47      	2.1700
mariadb-5.5.48      	2.1800
mariadb-5.5.49      	2.1700
mariadb-5.5.50      	2.1800
mariadb-5.5.51      	1.8000
mariadb-5.5.52      	2.1700
mariadb-5.5.53      	2.1800
mariadb-5.5.54      	2.1700
mariadb-5.5.55      	2.1500
mariadb-5.5.56      	2.1800
mariadb-5.5.57      	2.1700
mariadb-5.5.58      	2.1300
mariadb-5.5.59      	2.1600
mariadb-10.0.7      	2.2100
mariadb-10.0.8      	2.2100
mariadb-10.0.9      	2.2100
mariadb-10.0.10     	2.1900
mariadb-10.0.11     	2.2000
mariadb-10.0.12     	2.1700
mariadb-10.0.13     	2.1800
mariadb-10.0.14     	2.1800
mariadb-10.0.15     	2.1800
mariadb-10.0.16     	2.1500
mariadb-10.0.17     	2.1900
mariadb-10.0.18     	2.1900
mariadb-10.0.19     	2.1800
mariadb-10.0.20     	2.1900
mariadb-10.0.21     	2.1900
mariadb-10.0.22     	2.2000
mariadb-10.0.23     	2.1800
mariadb-10.0.24     	2.2000
mariadb-10.0.25     	2.1600
mariadb-10.0.26     	1.7500
mariadb-10.0.27     	2.1900
mariadb-10.0.28     	2.1900
mariadb-10.0.29     	2.1900
mariadb-10.0.30     	2.1900
mariadb-10.0.31     	2.1900
mariadb-10.0.32     	2.1800
mariadb-10.0.33     	2.1700
mariadb-10.0.34     	2.1700
mariadb-10.1.2      	2.1900
mariadb-10.1.3      	2.1700
mariadb-10.1.4      	2.2100
mariadb-10.1.5      	2.2100
mariadb-10.1.6      	2.2000
mariadb-10.1.7      	2.1700
mariadb-10.1.8      	1.7700
mariadb-10.1.9      	2.2100
mariadb-10.1.10     	2.2000
mariadb-10.1.11     	2.1900
mariadb-10.1.12     	2.1900
mariadb-10.1.13     	2.1900
mariadb-10.1.14     	2.1200
mariadb-10.1.15     	2.1900
mariadb-10.1.16     	2.1500
mariadb-10.1.17     	2.1700
mariadb-10.1.18     	2.1800
mariadb-10.1.19     	2.2000
mariadb-10.1.20     	2.1800
mariadb-10.1.21     	2.1800
mariadb-10.1.22     	2.1700
mariadb-10.1.23     	2.1900
mariadb-10.1.24     	2.1800
mariadb-10.1.25     	2.2000
mariadb-10.1.26     	2.1900
mariadb-10.1.27     	2.1100
mariadb-10.1.28     	2.2000
mariadb-10.1.29     	2.1800
mariadb-10.1.30     	2.1800
mariadb-10.1.31     	2.1800
mariadb-10.2.1      	1.8700
mariadb-10.2.2      	1.8600
mariadb-10.2.3      	1.9200
mariadb-10.2.4      	1.9000
mariadb-10.2.5      	2.0600
mariadb-10.2.6      	1.9100
mariadb-10.2.7      	1.9600
mariadb-10.2.8      	1.8500
mariadb-10.2.9      	1.9000
mariadb-10.2.10     	2.0900
mariadb-10.2.11     	1.9000
mariadb-10.2.12     	2.0400
mariadb-10.2.13     	1.9000
mariadb-10.3.0      	1.9400
mariadb-10.3.1      	1.8000
mariadb-10.3.2      	1.7700
mariadb-10.3.4      	1.9600
mariadb-10.3.5      	1.6800
