#sysbench read/only, 1000 point-selects per TRX, single table
#QPS
#
#thread count       	1	8	16	32	64	128	256
mariadb-5.5.20      	24316	155747	274646	320084	308719	262466	260722
mariadb-5.5.21      	24097	155000	271654	327292	314058	268320	272505
mariadb-5.5.22      	25010	166515	286423	337317	319792	269421	267911
mariadb-5.5.23      	25972	163877	286879	332494	317856	270052	265832
mariadb-5.5.24      	25482	168827	283132	337232	322156	269967	271708
mariadb-5.5.25      	25184	166254	282094	328946	310448	262279	258771
mariadb-5.5.27      	26113	165058	285765	325977	306380	260962	256288
mariadb-5.5.28      	25028	150802	285195	334512	318579	268413	267744
mariadb-5.5.29      	25761	167094	283453	331024	315866	266124	264120
mariadb-5.5.30      	26071	158808	289294	333274	317483	269087	262531
mariadb-5.5.33      	24868	149810	281422	333551	319207	269784	268655
mariadb-5.5.34      	25612	163362	280194	327567	311100	263549	259038
mariadb-5.5.35      	23724	161874	283583	328286	310321	261509	256228
mariadb-5.5.36      	24919	159114	283269	327138	304680	257253	254263
mariadb-5.5.37      	24948	162184	285480	326500	305503	258811	255481
mariadb-5.5.38      	26149	168566	287890	331990	310365	260232	256434
mariadb-5.5.39      	24607	167968	286181	329675	309574	261978	256610
mariadb-5.5.40      	25303	168377	289732	337818	327425	275843	273899
mariadb-5.5.41      	26146	167466	288781	337233	325198	272851	271686
mariadb-5.5.42      	26223	163275	288730	341959	334974	280677	286884
mariadb-5.5.43      	24585	161241	280299	333251	315804	266916	263075
mariadb-5.5.44      	25215	164577	286178	334274	319155	270394	267331
mariadb-5.5.45      	24694	160451	287842	333794	318954	269478	267090
mariadb-5.5.46      	25925	168911	287409	335214	320266	270148	267034
mariadb-5.5.47      	25710	167075	285176	334709	322797	271375	268585
mariadb-5.5.48      	25137	168352	284606	342324	300960	281435	291546
mariadb-5.5.49      	24701	171244	283357	337666	297441	277020	287128
mariadb-5.5.50      	24557	166853	282978	352728	318855	295724	307568
mariadb-5.5.51      	24896	170533	285790	349301	309748	287085	298381
mariadb-5.5.52      	25039	174922	283502	350090	310976	289739	300262
mariadb-5.5.53      	25067	171678	286401	346809	312640	290155	298065
mariadb-5.5.54      	25104	171585	283337	342572	303639	282151	291753
mariadb-5.5.55      	24249	166500	279664	343788	307832	285836	295142
mariadb-5.5.56      	25657	171437	284270	341899	301691	280691	291734
mariadb-5.5.57      	25369	165296	284504	343226	303298	281462	289055
mariadb-5.5.58      	25001	166932	282654	340382	303197	281081	291567
mariadb-5.5.59      	24577	162922	286449	335876	320854	269231	269150
mariadb-10.0.7      	---	---	---	---	---	---	---
mariadb-10.0.8      	---	---	---	---	---	---	---
mariadb-10.0.9      	21457	148910	241687	330456	346301	348426	340884
mariadb-10.0.10     	21590	147548	242787	331037	345829	346246	340460
mariadb-10.0.11     	21856	150067	247440	335907	350380	351955	345422
mariadb-10.0.12     	23432	162521	268191	362591	381266	381245	373999
mariadb-10.0.13     	23224	158786	264008	365518	378600	381192	373568
mariadb-10.0.14     	23484	161588	264156	358368	379936	381881	372064
mariadb-10.0.15     	22468	155583	256782	360509	378070	380003	371058
mariadb-10.0.16     	22416	155571	256967	359689	379726	380161	371594
mariadb-10.0.17     	22129	153280	257333	357610	377206	380825	371890
mariadb-10.0.18     	22614	153017	256357	358759	376781	378906	370854
mariadb-10.0.19     	23037	156115	258198	357714	378321	379784	370830
mariadb-10.0.20     	22535	155637	257565	359677	378851	381172	371944
mariadb-10.0.21     	23413	159747	259739	355801	377800	379561	369672
mariadb-10.0.22     	22923	153439	256283	357420	378767	379080	372734
mariadb-10.0.23     	22852	156294	256678	360896	380337	381512	373079
mariadb-10.0.24     	22846	157370	257220	357066	378167	380403	372252
mariadb-10.0.25     	23011	153144	256604	358517	378536	379328	371862
mariadb-10.0.26     	23624	158876	261797	357945	378411	381039	373420
mariadb-10.0.27     	23517	158042	258093	360529	379680	381200	369674
mariadb-10.0.28     	22719	157280	258082	358140	382066	383308	373486
mariadb-10.0.29     	23130	159280	259196	356910	377773	380117	371203
mariadb-10.0.30     	23815	157641	259493	359809	377968	379952	371176
mariadb-10.0.31     	22544	156252	256072	354547	377046	379214	367609
mariadb-10.0.32     	22255	155061	255573	356924	377532	378825	370670
mariadb-10.0.33     	23045	151604	256473	364304	380994	380857	372569
mariadb-10.0.34     	22774	157479	257132	362318	378509	378812	370548
mariadb-10.1.2      	22881	155514	265639	365020	390386	393456	382620
mariadb-10.1.3      	22136	153883	257005	355764	383483	386351	377635
mariadb-10.1.4      	22657	156811	266134	363194	388589	393014	383657
mariadb-10.1.5      	22794	158153	269768	366836	393503	396346	388315
mariadb-10.1.6      	22741	156441	268811	369220	398474	401043	392016
mariadb-10.1.7      	22285	156290	265184	367377	398489	400558	390129
mariadb-10.1.8      	22499	157944	268811	368666	396226	398309	390477
mariadb-10.1.9      	22067	158734	267987	370286	399982	402745	391477
mariadb-10.1.10     	22789	157817	269796	367265	397014	398272	391470
mariadb-10.1.11     	23866	163146	273188	374060	400509	402274	392823
mariadb-10.1.12     	22403	154978	267275	369743	399262	400217	392068
mariadb-10.1.13     	22963	159673	271915	369938	398876	399698	391899
mariadb-10.1.14     	23806	163794	271678	371455	398976	401440	392958
mariadb-10.1.15     	22421	157317	266777	368955	397984	401041	392941
mariadb-10.1.16     	23380	164006	270451	370448	398423	401058	393821
mariadb-10.1.17     	23857	160139	271734	370623	399433	401614	391794
mariadb-10.1.18     	23402	156413	266969	368569	395907	399404	390076
mariadb-10.1.19     	23574	157487	268725	370229	398575	401662	391778
mariadb-10.1.20     	22171	155020	265027	366198	395819	398390	388760
mariadb-10.1.21     	23237	154181	269018	368249	398774	399832	391207
mariadb-10.1.22     	21563	153301	266108	365063	395501	398592	389345
mariadb-10.1.23     	23772	157517	271201	366751	398617	398464	390598
mariadb-10.1.24     	22951	159485	268989	368614	399127	400024	391955
mariadb-10.1.25     	23848	164009	272465	371699	397995	401638	392122
mariadb-10.1.26     	23348	159841	271096	367503	397116	399726	389083
mariadb-10.1.27     	22955	156483	267768	367113	396051	397657	389121
mariadb-10.1.28     	22535	156990	268218	381019	395782	398156	390023
mariadb-10.1.29     	23374	157578	268468	368504	397387	399419	392258
mariadb-10.1.30     	22705	153104	266207	367877	397520	399722	388901
mariadb-10.1.31     	23768	158179	267777	366756	395277	400057	389551
